From_Date,End_Date,SMA,EMA,RSI,SO
2006-06-16,2006-07-07,Infinity,NaN,637.9369,NaN
2006-06-19,2006-07-10,Infinity,NaN,307.31723,NaN
2006-06-20,2006-07-11,Infinity,NaN,410.20273,NaN
2006-06-21,2006-07-12,Infinity,NaN,506.12064,NaN
2006-06-22,2006-07-13,Infinity,NaN,2023.5061,NaN
2006-06-23,2006-07-14,Infinity,NaN,959.37585,NaN
2006-06-26,2006-07-17,Infinity,NaN,928.1262,NaN
2006-06-27,2006-07-18,Infinity,NaN,893.75104,NaN
2006-06-28,2006-07-19,Infinity,NaN,737.5009,NaN
2006-06-29,2006-07-20,Infinity,NaN,593.75104,NaN
2006-06-30,2006-07-21,Infinity,NaN,921.87616,NaN
2006-07-03,2006-07-24,Infinity,NaN,684.20874,NaN
2006-07-05,2006-07-25,Infinity,NaN,551.5152,NaN
2006-07-06,2006-07-26,Infinity,NaN,766.66644,NaN
2006-07-07,2006-07-27,Infinity,NaN,1014.28326,NaN
2006-07-10,2006-07-28,Infinity,NaN,1172.731,NaN
2006-07-11,2006-07-31,Infinity,NaN,202.46921,NaN
2006-07-12,2006-08-01,Infinity,NaN,203.84589,NaN
2006-07-13,2006-08-02,Infinity,NaN,159.61523,NaN
2006-07-14,2006-08-03,Infinity,NaN,138.46127,NaN
2006-07-17,2006-08-04,Infinity,NaN,76.922935,NaN
2006-07-18,2006-08-07,Infinity,NaN,269.23047,NaN
2006-07-19,2006-08-08,Infinity,NaN,305.76898,NaN
2006-07-20,2006-08-09,Infinity,NaN,321.42764,NaN
2006-07-21,2006-08-10,Infinity,NaN,464.28433,NaN
2006-07-24,2006-08-11,Infinity,NaN,528.57,NaN
2006-07-25,2006-08-14,Infinity,NaN,103.570816,NaN
2006-07-26,2006-08-15,Infinity,NaN,-504.4777,NaN
2006-07-27,2006-08-16,Infinity,NaN,-276.18994,NaN
2006-07-28,2006-08-17,Infinity,NaN,-27.35077,NaN
2006-07-31,2006-08-18,Infinity,NaN,1.7854164,NaN
2006-08-01,2006-08-21,Infinity,NaN,101.78575,NaN
2006-08-02,2006-08-22,Infinity,NaN,142.85715,NaN
2006-08-03,2006-08-23,Infinity,NaN,200.0,NaN
2006-08-04,2006-08-24,Infinity,NaN,228.57144,NaN
2006-08-07,2006-08-25,Infinity,NaN,287.50006,NaN
2006-08-08,2006-08-28,Infinity,NaN,235.71446,NaN
2006-08-09,2006-08-29,Infinity,NaN,148.21408,NaN
2006-08-10,2006-08-30,Infinity,NaN,32.142944,NaN
2006-08-11,2006-08-31,Infinity,NaN,5.35693,NaN
2006-08-14,2006-09-01,Infinity,NaN,5.35693,NaN
2006-08-15,2006-09-05,Infinity,NaN,112.499954,NaN
2006-08-16,2006-09-06,Infinity,NaN,164.28554,NaN
2006-08-17,2006-09-07,Infinity,NaN,237.49988,NaN
2006-08-18,2006-09-08,Infinity,NaN,247.1694,NaN
2006-08-21,2006-09-11,Infinity,NaN,147.16974,NaN
2006-08-22,2006-09-12,Infinity,NaN,96.22633,NaN
2006-08-23,2006-09-13,Infinity,NaN,90.565834,NaN
2006-08-24,2006-09-14,Infinity,NaN,173.5847,NaN
2006-08-25,2006-09-15,Infinity,NaN,209.43382,NaN
2006-08-28,2006-09-18,Infinity,NaN,160.37723,NaN
2006-08-29,2006-09-19,Infinity,NaN,130.18861,NaN
2006-08-30,2006-09-20,Infinity,NaN,-99.99964,NaN
2006-08-31,2006-09-21,Infinity,NaN,-99.012886,NaN
2006-09-01,2006-09-22,Infinity,NaN,40.000916,NaN
2006-09-05,2006-09-25,Infinity,NaN,-35.998535,NaN
2006-09-06,2006-09-26,Infinity,NaN,-67.99927,NaN
2006-09-07,2006-09-27,Infinity,NaN,12.001038,NaN
2006-09-08,2006-09-28,Infinity,NaN,28.001404,NaN
2006-09-11,2006-09-29,Infinity,NaN,-35.998535,NaN
2006-09-12,2006-10-02,Infinity,NaN,120.00122,NaN
2006-09-13,2006-10-03,Infinity,NaN,200.0,NaN
2006-09-14,2006-10-04,Infinity,NaN,-15.99884,NaN
2006-09-15,2006-10-05,Infinity,NaN,28.001404,NaN
2006-09-18,2006-10-06,Infinity,NaN,-127.99988,NaN
2006-09-19,2006-10-09,Infinity,NaN,-63.043804,NaN
2006-09-20,2006-10-10,Infinity,NaN,-32.204002,NaN
2006-09-21,2006-10-11,Infinity,NaN,-120.00268,NaN
2006-09-22,2006-10-12,Infinity,NaN,-150.00381,NaN
2006-09-25,2006-10-13,Infinity,NaN,-333.3319,NaN
2006-09-26,2006-10-16,Infinity,NaN,-12.871414,NaN
2006-09-27,2006-10-17,Infinity,NaN,-33.33291,NaN
2006-09-28,2006-10-18,Infinity,NaN,-206.66682,NaN
2006-09-29,2006-10-19,Infinity,NaN,-19.149075,NaN
2006-10-02,2006-10-20,Infinity,NaN,-8.334127,NaN
2006-10-03,2006-10-23,Infinity,NaN,-113.88986,NaN
2006-10-04,2006-10-24,Infinity,NaN,16.666136,NaN
2006-10-05,2006-10-25,Infinity,NaN,-11.1114645,NaN
2006-10-06,2006-10-26,Infinity,NaN,-132.3531,NaN
2006-10-09,2006-10-27,Infinity,NaN,-5.769767,NaN
2006-10-10,2006-10-30,Infinity,NaN,65.38433,NaN
2006-10-11,2006-10-31,Infinity,NaN,-75.00111,NaN
2006-10-12,2006-11-01,Infinity,NaN,166.66727,NaN
2006-10-13,2006-11-02,Infinity,NaN,257.1438,NaN
2006-10-16,2006-11-03,Infinity,NaN,300.00122,NaN
2006-10-17,2006-11-06,Infinity,NaN,236.50864,NaN
2006-10-18,2006-11-07,Infinity,NaN,212.69937,NaN
2006-10-19,2006-11-08,Infinity,NaN,273.01663,NaN
2006-10-20,2006-11-09,Infinity,NaN,215.87346,NaN
2006-10-23,2006-11-10,Infinity,NaN,188.8895,NaN
2006-10-24,2006-11-13,Infinity,NaN,71.4284,NaN
2006-10-25,2006-11-14,Infinity,NaN,344.44565,NaN
2006-10-26,2006-11-15,Infinity,NaN,344.44565,NaN
2006-10-27,2006-11-16,Infinity,NaN,261.90555,NaN
2006-10-30,2006-11-17,Infinity,NaN,279.36603,NaN
2006-10-31,2006-11-20,Infinity,NaN,257.1438,NaN
2006-11-01,2006-11-21,Infinity,NaN,167.99979,NaN
2006-11-02,2006-11-22,Infinity,NaN,186.66687,NaN
2006-11-03,2006-11-24,Infinity,NaN,173.33322,NaN
2006-11-06,2006-11-27,Infinity,NaN,205.33345,NaN
2006-11-07,2006-11-28,Infinity,NaN,281.33344,NaN
2006-11-08,2006-11-29,Infinity,NaN,313.33313,NaN
2006-11-09,2006-11-30,Infinity,NaN,379.99982,NaN
2006-11-10,2006-12-01,Infinity,NaN,390.6667,NaN
2006-11-13,2006-12-04,Infinity,NaN,300.0,NaN
2006-11-14,2006-12-05,Infinity,NaN,-26.667345,NaN
2006-11-15,2006-12-06,Infinity,NaN,143.3338,NaN
2006-11-16,2006-12-07,Infinity,NaN,33.33291,NaN
2006-11-17,2006-12-08,Infinity,NaN,20.00051,NaN
2006-11-20,2006-12-11,Infinity,NaN,13.793376,NaN
2006-11-21,2006-12-12,Infinity,NaN,-438.88654,NaN
2006-11-22,2006-12-13,Infinity,NaN,-24.99983,NaN
2006-11-24,2006-12-14,Infinity,NaN,-170.83208,NaN
2006-11-27,2006-12-15,Infinity,NaN,-83.870056,NaN
2006-11-28,2006-12-18,Infinity,NaN,-122.22057,NaN
2006-11-29,2006-12-19,Infinity,NaN,-137.49524,NaN
2006-11-30,2006-12-20,Infinity,NaN,-414.99933,NaN
2006-12-01,2006-12-21,Infinity,NaN,-337.50894,NaN
2006-12-04,2006-12-22,Infinity,NaN,-66.66667,NaN
2006-12-05,2006-12-26,Infinity,NaN,-33.333336,NaN
2006-12-06,2006-12-27,Infinity,NaN,-261.90555,NaN
2006-12-07,2006-12-28,Infinity,NaN,-221.33281,NaN
2006-12-08,2006-12-29,Infinity,NaN,-39.285473,NaN
2006-12-11,2007-01-03,Infinity,NaN,-20.689405,NaN
2006-12-12,2007-01-04,Infinity,NaN,131.03444,NaN
2006-12-13,2007-01-05,Infinity,NaN,165.51656,NaN
2006-12-14,2007-01-08,Infinity,NaN,220.68875,NaN
2006-12-15,2007-01-09,Infinity,NaN,179.30994,NaN
2006-12-18,2007-01-10,Infinity,NaN,227.58543,NaN
2006-12-19,2007-01-11,Infinity,NaN,227.58543,NaN
2006-12-20,2007-01-12,Infinity,NaN,227.58543,NaN
2006-12-21,2007-01-16,Infinity,NaN,246.551,NaN
2006-12-22,2007-01-17,Infinity,NaN,324.1371,NaN
2006-12-26,2007-01-18,Infinity,NaN,443.102,NaN
2006-12-27,2007-01-19,Infinity,NaN,417.2404,NaN
2006-12-28,2007-01-22,Infinity,NaN,453.44702,NaN
2006-12-29,2007-01-23,Infinity,NaN,2757.1553,NaN
2007-01-03,2007-01-24,Infinity,NaN,391.66595,NaN
2007-01-04,2007-01-25,Infinity,NaN,375.6101,NaN
2007-01-05,2007-01-26,Infinity,NaN,1766.664,NaN
2007-01-08,2007-01-29,Infinity,NaN,469.6996,NaN
2007-01-09,2007-01-30,Infinity,NaN,507.89746,NaN
2007-01-10,2007-01-31,Infinity,NaN,1000.0024,NaN
2007-01-11,2007-02-01,Infinity,NaN,750.0012,NaN
2007-01-12,2007-02-02,Infinity,NaN,2200.089,NaN
2007-01-16,2007-02-05,Infinity,NaN,829.99774,NaN
2007-01-17,2007-02-06,Infinity,NaN,636.3608,NaN
2007-01-18,2007-02-07,Infinity,NaN,32.257824,NaN
2007-01-19,2007-02-08,Infinity,NaN,9.677102,NaN
2007-01-22,2007-02-09,Infinity,NaN,-122.728935,NaN
2007-01-23,2007-02-12,Infinity,NaN,-29.411633,NaN
2007-01-24,2007-02-13,Infinity,NaN,-315.3941,NaN
2007-01-25,2007-02-14,Infinity,NaN,-95.45529,NaN
2007-01-26,2007-02-15,Infinity,NaN,-899.9941,NaN
2007-01-29,2007-02-16,Infinity,NaN,10.344812,NaN
2007-01-30,2007-02-20,Infinity,NaN,129.88477,NaN
2007-01-31,2007-02-21,Infinity,NaN,97.7011,NaN
2007-02-01,2007-02-22,Infinity,NaN,78.160706,NaN
2007-02-02,2007-02-23,Infinity,NaN,48.27594,NaN
2007-02-05,2007-02-26,Infinity,NaN,54.022957,NaN
2007-02-06,2007-02-27,Infinity,NaN,95.12186,NaN
2007-02-07,2007-02-28,Infinity,NaN,192.68233,NaN
2007-02-08,2007-03-01,Infinity,NaN,264.63324,NaN
2007-02-09,2007-03-02,Infinity,NaN,280.48676,NaN
2007-02-12,2007-03-05,Infinity,NaN,328.04767,NaN
2007-02-13,2007-03-06,Infinity,NaN,345.1207,NaN
2007-02-14,2007-03-07,Infinity,NaN,346.34024,NaN
2007-02-15,2007-03-08,Infinity,NaN,225.60907,NaN
2007-02-16,2007-03-09,Infinity,NaN,474.07285,NaN
2007-02-20,2007-03-12,Infinity,NaN,422.22128,NaN
2007-02-21,2007-03-13,Infinity,NaN,466.66528,NaN
2007-02-22,2007-03-14,Infinity,NaN,448.14706,NaN
2007-02-23,2007-03-15,Infinity,NaN,470.36972,NaN
2007-02-26,2007-03-16,Infinity,NaN,503.70236,NaN
2007-02-27,2007-03-19,Infinity,NaN,-8.510845,NaN
2007-02-28,2007-03-20,Infinity,NaN,-77.77772,NaN
2007-03-01,2007-03-21,Infinity,NaN,-28.125074,NaN
2007-03-02,2007-03-22,Infinity,NaN,-250.00035,NaN
2007-03-05,2007-03-23,Infinity,NaN,-186.44037,NaN
2007-03-06,2007-03-26,Infinity,NaN,-15.999858,NaN
2007-03-07,2007-03-27,Infinity,NaN,-54.023193,NaN
2007-03-08,2007-03-28,Infinity,NaN,-26.08656,NaN
2007-03-09,2007-03-29,Infinity,NaN,-71.73825,NaN
2007-03-12,2007-03-30,Infinity,NaN,-60.86942,NaN
2007-03-13,2007-04-02,Infinity,NaN,-152.63316,NaN
2007-03-14,2007-04-03,Infinity,NaN,-163.63715,NaN
2007-03-15,2007-04-04,Infinity,NaN,-50.909634,NaN
2007-03-16,2007-04-05,Infinity,NaN,-58.33267,NaN
2007-03-19,2007-04-09,Infinity,NaN,-324.99207,NaN
2007-03-20,2007-04-10,Infinity,NaN,19.355196,NaN
2007-03-21,2007-04-11,Infinity,NaN,36.666496,NaN
2007-03-22,2007-04-12,Infinity,NaN,36.666496,NaN
2007-03-23,2007-04-13,Infinity,NaN,-13.3322315,NaN
2007-03-26,2007-04-16,Infinity,NaN,16.667515,NaN
2007-03-27,2007-04-17,Infinity,NaN,-246.66345,NaN
2007-03-28,2007-04-18,Infinity,NaN,-11.8420925,NaN
2007-03-29,2007-04-19,Infinity,NaN,-15.384221,NaN
2007-03-30,2007-04-20,Infinity,NaN,-44.185696,NaN
2007-04-02,2007-04-23,Infinity,NaN,-10.809947,NaN
2007-04-03,2007-04-24,Infinity,NaN,-18.918695,NaN
2007-04-04,2007-04-25,Infinity,NaN,22.222692,NaN
2007-04-05,2007-04-26,Infinity,NaN,47.22269,NaN
2007-04-09,2007-04-27,Infinity,NaN,144.44432,NaN
2007-04-10,2007-04-30,Infinity,NaN,197.2227,NaN
2007-04-11,2007-05-01,Infinity,NaN,-119.44432,NaN
2007-04-12,2007-05-02,Infinity,NaN,-72.15177,NaN
2007-04-13,2007-05-03,Infinity,NaN,-32.75828,NaN
2007-04-16,2007-05-04,Infinity,NaN,-223.99902,NaN
2007-04-17,2007-05-07,Infinity,NaN,-51.79867,NaN
2007-04-18,2007-05-08,Infinity,NaN,-51.35113,NaN
2007-04-19,2007-05-09,Infinity,NaN,-44.444324,NaN
2007-04-20,2007-05-10,Infinity,NaN,62.790756,NaN
2007-04-23,2007-05-11,Infinity,NaN,260.4647,NaN
2007-04-24,2007-05-14,Infinity,NaN,162.78987,NaN
2007-04-25,2007-05-15,Infinity,NaN,-239.53531,NaN
2007-04-26,2007-05-16,Infinity,NaN,-17.778305,NaN
2007-04-27,2007-05-17,Infinity,NaN,-37.778152,NaN
2007-04-30,2007-05-18,Infinity,NaN,-93.023544,NaN
2007-05-01,2007-05-21,Infinity,NaN,-111.11092,NaN
2007-05-02,2007-05-22,Infinity,NaN,-59.72216,NaN
2007-05-03,2007-05-23,Infinity,NaN,-130.3024,NaN
2007-05-04,2007-05-24,Infinity,NaN,-299.99576,NaN
2007-05-07,2007-05-25,Infinity,NaN,44.445385,NaN
2007-05-08,2007-05-29,Infinity,NaN,11.113465,NaN
2007-05-09,2007-05-30,Infinity,NaN,200.0,NaN
2007-05-10,2007-05-31,Infinity,NaN,277.7773,NaN
2007-05-11,2007-06-01,Infinity,NaN,244.44539,NaN
2007-05-14,2007-06-04,Infinity,NaN,-55.554615,NaN
2007-05-15,2007-06-05,Infinity,NaN,22.222692,NaN
2007-05-16,2007-06-06,Infinity,NaN,88.89077,NaN
2007-05-17,2007-06-07,Infinity,NaN,233.33617,NaN
2007-05-18,2007-06-08,Infinity,NaN,1144.4454,NaN
2007-05-21,2007-06-11,Infinity,NaN,733.3362,NaN
2007-05-22,2007-06-12,Infinity,NaN,833.332,NaN
2007-05-23,2007-06-13,Infinity,NaN,122.222694,NaN
2007-05-24,2007-06-14,Infinity,NaN,-163.33096,NaN
2007-05-25,2007-06-15,Infinity,NaN,-30.61269,NaN
2007-05-29,2007-06-18,Infinity,NaN,-84.44526,NaN
2007-05-30,2007-06-19,Infinity,NaN,-317.64163,NaN
2007-05-31,2007-06-20,Infinity,NaN,-17.647015,NaN
2007-06-01,2007-06-21,Infinity,NaN,27.451494,NaN
2007-06-04,2007-06-22,Infinity,NaN,52.941044,NaN
2007-06-05,2007-06-25,Infinity,NaN,60.78433,NaN
2007-06-06,2007-06-26,Infinity,NaN,121.56866,NaN
2007-06-07,2007-06-27,Infinity,NaN,147.05821,NaN
2007-06-08,2007-06-28,Infinity,NaN,92.156715,NaN
2007-06-11,2007-06-29,Infinity,NaN,64.70597,NaN
2007-06-12,2007-07-02,Infinity,NaN,5.882837,NaN
2007-06-13,2007-07-03,Infinity,NaN,-92.15597,NaN
2007-06-14,2007-07-05,Infinity,NaN,-29.850773,NaN
2007-06-15,2007-07-06,Infinity,NaN,-40.00028,NaN
2007-06-18,2007-07-09,Infinity,NaN,-32.388668,NaN
2007-06-19,2007-07-10,Infinity,NaN,-17.856705,NaN
2007-06-20,2007-07-11,Infinity,NaN,-7.1429543,NaN
2007-06-21,2007-07-12,Infinity,NaN,-175.86226,NaN
2007-06-22,2007-07-13,Infinity,NaN,26.154089,NaN
2007-06-25,2007-07-16,Infinity,NaN,80.000305,NaN
2007-06-26,2007-07-17,Infinity,NaN,100.0,NaN
2007-06-27,2007-07-18,Infinity,NaN,131.99997,NaN
2007-06-28,2007-07-19,Infinity,NaN,70.00046,NaN
2007-06-29,2007-07-20,Infinity,NaN,104.00009,NaN
2007-07-02,2007-07-23,Infinity,NaN,26.000214,NaN
2007-07-03,2007-07-24,Infinity,NaN,-3.9993286,NaN
2007-07-05,2007-07-25,Infinity,NaN,120.00046,NaN
2007-07-06,2007-07-26,Infinity,NaN,200.0,NaN
2007-07-09,2007-07-27,Infinity,NaN,362.00027,NaN
2007-07-10,2007-07-30,Infinity,NaN,454.0001,NaN
2007-07-11,2007-07-31,Infinity,NaN,352.00043,NaN
2007-07-12,2007-08-01,Infinity,NaN,322.00012,NaN
2007-07-13,2007-08-02,Infinity,NaN,1600.0635,NaN
2007-07-16,2007-08-03,Infinity,NaN,594.11194,NaN
2007-07-17,2007-08-06,Infinity,NaN,581.48035,NaN
2007-07-18,2007-08-07,Infinity,NaN,440.7409,NaN
2007-07-19,2007-08-08,Infinity,NaN,459.2591,NaN
2007-07-20,2007-08-09,Infinity,NaN,228.88908,NaN
2007-07-23,2007-08-10,Infinity,NaN,717.7773,NaN
2007-07-24,2007-08-13,Infinity,NaN,1500.0055,NaN
2007-07-25,2007-08-14,Infinity,NaN,512.4988,NaN
2007-07-26,2007-08-15,Infinity,NaN,956.8997,NaN
2007-07-27,2007-08-16,Infinity,NaN,972.417,NaN
2007-07-30,2007-08-17,Infinity,NaN,624.1399,NaN
2007-07-31,2007-08-20,Infinity,NaN,815.5199,NaN
2007-08-01,2007-08-21,Infinity,NaN,789.65753,NaN
2007-08-02,2007-08-22,Infinity,NaN,712.0709,NaN
2007-08-03,2007-08-23,Infinity,NaN,732.0,NaN
2007-08-06,2007-08-24,Infinity,NaN,585.45557,NaN
2007-08-07,2007-08-27,Infinity,NaN,570.9098,NaN
2007-08-08,2007-08-28,Infinity,NaN,592.7278,NaN
2007-08-09,2007-08-29,Infinity,NaN,215.15118,NaN
2007-08-10,2007-08-30,Infinity,NaN,54.545242,NaN
2007-08-13,2007-08-31,Infinity,NaN,-63.63573,NaN
2007-08-14,2007-09-04,Infinity,NaN,-84.84765,NaN
2007-08-15,2007-09-05,Infinity,NaN,66.66634,NaN
2007-08-16,2007-09-06,Infinity,NaN,-30.769983,NaN
2007-08-17,2007-09-07,Infinity,NaN,23.529852,NaN
2007-08-20,2007-09-10,Infinity,NaN,15.686567,NaN
2007-08-21,2007-09-11,Infinity,NaN,15.686567,NaN
2007-08-22,2007-09-12,Infinity,NaN,15.686567,NaN
2007-08-23,2007-09-13,Infinity,NaN,15.686567,NaN
2007-08-24,2007-09-14,Infinity,NaN,-2.7773068,NaN
2007-08-27,2007-09-17,Infinity,NaN,91.66702,NaN
2007-08-28,2007-09-18,Infinity,NaN,-227.77731,NaN
2007-08-29,2007-09-19,Infinity,NaN,-33.673283,NaN
2007-08-30,2007-09-20,Infinity,NaN,-0.0,NaN
2007-08-31,2007-09-21,Infinity,NaN,-66.66848,NaN
2007-09-04,2007-09-24,Infinity,NaN,119.04814,NaN
2007-09-05,2007-09-25,Infinity,NaN,142.85739,NaN
2007-09-06,2007-09-26,Infinity,NaN,52.379654,NaN
2007-09-07,2007-09-27,Infinity,NaN,23.809265,NaN
2007-09-10,2007-09-28,Infinity,NaN,47.61853,NaN
2007-09-11,2007-10-01,Infinity,NaN,-114.28701,NaN
2007-09-12,2007-10-02,Infinity,NaN,4.761126,NaN
2007-09-13,2007-10-03,Infinity,NaN,100.0,NaN
2007-09-14,2007-10-04,Infinity,NaN,-33.335148,NaN
2007-09-17,2007-10-05,Infinity,NaN,-319.04996,NaN
2007-09-18,2007-10-08,Infinity,NaN,-45.454468,NaN
2007-09-19,2007-10-09,Infinity,NaN,-115.38507,NaN
2007-09-20,2007-10-10,Infinity,NaN,-10.344374,NaN
2007-09-21,2007-10-11,Infinity,NaN,-27.586752,NaN
2007-09-24,2007-10-12,Infinity,NaN,120.68875,NaN
2007-09-25,2007-10-15,Infinity,NaN,-168.96556,NaN
2007-09-26,2007-10-16,Infinity,NaN,-367.7401,NaN
2007-09-27,2007-10-17,Infinity,NaN,-229.1684,NaN
2007-09-28,2007-10-18,Infinity,NaN,-74.193985,NaN
2007-10-01,2007-10-19,Infinity,NaN,5.4055448,NaN
2007-10-02,2007-10-22,Infinity,NaN,362.16327,NaN
2007-10-03,2007-10-23,Infinity,NaN,283.7844,NaN
2007-10-04,2007-10-24,Infinity,NaN,300.00104,NaN
2007-10-05,2007-10-25,Infinity,NaN,351.35217,NaN
2007-10-08,2007-10-26,Infinity,NaN,386.48767,NaN
2007-10-09,2007-10-29,Infinity,NaN,524.32544,NaN
2007-10-10,2007-10-30,Infinity,NaN,608.10986,NaN
2007-10-11,2007-10-31,Infinity,NaN,416.21765,NaN
2007-10-12,2007-11-01,Infinity,NaN,370.27103,NaN
2007-10-15,2007-11-02,Infinity,NaN,456.7577,NaN
2007-10-16,2007-11-05,Infinity,NaN,659.461,NaN
2007-10-17,2007-11-06,Infinity,NaN,558.97534,NaN
2007-10-18,2007-11-07,Infinity,NaN,579.4886,NaN
2007-10-19,2007-11-08,Infinity,NaN,1881.8109,NaN
2007-10-22,2007-11-09,Infinity,NaN,449.20587,NaN
2007-10-23,2007-11-12,Infinity,NaN,533.3325,NaN
2007-10-24,2007-11-13,Infinity,NaN,602.0798,NaN
2007-10-25,2007-11-14,Infinity,NaN,380.6453,NaN
2007-10-26,2007-11-15,Infinity,NaN,306.45178,NaN
2007-10-29,2007-11-16,Infinity,NaN,-17.742065,NaN
2007-10-30,2007-11-19,Infinity,NaN,11.290293,NaN
2007-10-31,2007-11-20,Infinity,NaN,-11.290293,NaN
2007-11-01,2007-11-21,Infinity,NaN,-79.59144,NaN
2007-11-02,2007-11-23,Infinity,NaN,-39.473473,NaN
2007-11-05,2007-11-26,Infinity,NaN,-188.5722,NaN
2007-11-06,2007-11-27,Infinity,NaN,-71.42889,NaN
2007-11-07,2007-11-28,Infinity,NaN,-331.43,NaN
2007-11-08,2007-11-29,Infinity,NaN,-17.272566,NaN
2007-11-09,2007-11-30,Infinity,NaN,-9.615229,NaN
2007-11-12,2007-12-03,Infinity,NaN,-64.86447,NaN
2007-11-13,2007-12-04,Infinity,NaN,-51.35113,NaN
2007-11-14,2007-12-05,Infinity,NaN,-64.86447,NaN
2007-11-15,2007-12-06,Infinity,NaN,-64.86447,NaN
2007-11-16,2007-12-07,Infinity,NaN,-78.37885,NaN
2007-11-19,2007-12-10,Infinity,NaN,-61.5388,NaN
2007-11-20,2007-12-11,Infinity,NaN,57.142597,NaN
2007-11-21,2007-12-12,Infinity,NaN,-71.42961,NaN
2007-11-23,2007-12-13,Infinity,NaN,385.71478,NaN
2007-11-26,2007-12-14,Infinity,NaN,500.0018,NaN
2007-11-27,2007-12-17,Infinity,NaN,738.0981,NaN
2007-11-28,2007-12-18,Infinity,NaN,961.9074,NaN
2007-11-29,2007-12-19,Infinity,NaN,1071.4332,NaN
2007-11-30,2007-12-20,Infinity,NaN,723.8111,NaN
2007-12-03,2007-12-21,Infinity,NaN,319.04816,NaN
2007-12-04,2007-12-24,Infinity,NaN,342.85742,NaN
2007-12-05,2007-12-26,Infinity,NaN,238.09628,NaN
2007-12-06,2007-12-27,Infinity,NaN,228.5722,NaN
2007-12-07,2007-12-28,Infinity,NaN,238.09628,NaN
2007-12-10,2007-12-31,Infinity,NaN,600.0,NaN
2007-12-11,2008-01-02,Infinity,NaN,197.14227,NaN
2007-12-12,2008-01-03,Infinity,NaN,325.71307,NaN
2007-12-13,2008-01-04,Infinity,NaN,468.56927,NaN
2007-12-14,2008-01-07,Infinity,NaN,459.9972,NaN
2007-12-17,2008-01-08,Infinity,NaN,497.14008,NaN
2007-12-18,2008-01-09,Infinity,NaN,508.56885,NaN
2007-12-19,2008-01-10,Infinity,NaN,68.57146,NaN
2007-12-20,2008-01-11,Infinity,NaN,22.857517,NaN
2007-12-21,2008-01-14,Infinity,NaN,-97.142265,NaN
2007-12-24,2008-01-15,Infinity,NaN,328.56973,NaN
2007-12-26,2008-01-16,Infinity,NaN,345.71286,NaN
2007-12-27,2008-01-17,Infinity,NaN,388.56906,NaN
2007-12-28,2008-01-18,Infinity,NaN,568.29333,NaN
2007-12-31,2008-01-22,Infinity,NaN,1066.6649,NaN
2008-01-02,2008-01-23,Infinity,NaN,442.85684,NaN
2008-01-03,2008-01-24,Infinity,NaN,383.11676,NaN
2008-01-04,2008-01-25,Infinity,NaN,379.22083,NaN
2008-01-07,2008-01-28,Infinity,NaN,442.85684,NaN
2008-01-08,2008-01-29,Infinity,NaN,431.16855,NaN
2008-01-09,2008-01-30,Infinity,NaN,267.5325,NaN
2008-01-10,2008-01-31,Infinity,NaN,368.83096,NaN
2008-01-11,2008-02-01,Infinity,NaN,450.00128,NaN
2008-01-14,2008-02-04,Infinity,NaN,404.54645,NaN
2008-01-15,2008-02-05,Infinity,NaN,424.24054,NaN
2008-01-16,2008-02-06,Infinity,NaN,229.16655,NaN
2008-01-17,2008-02-07,Infinity,NaN,1156.2502,NaN
2008-01-18,2008-02-08,Infinity,NaN,1783.3486,NaN
2008-01-22,2008-02-11,Infinity,NaN,2050.0176,NaN
2008-01-23,2008-02-12,Infinity,NaN,1800.0159,NaN
2008-01-24,2008-02-13,Infinity,NaN,1083.3424,NaN
2008-01-25,2008-02-14,Infinity,NaN,1362.5107,NaN
2008-01-28,2008-02-15,Infinity,NaN,2433.3535,NaN
2008-01-29,2008-02-19,Infinity,NaN,2800.024,NaN
2008-01-30,2008-02-20,Infinity,NaN,2375.0198,NaN
2008-01-31,2008-02-21,Infinity,NaN,2075.0183,NaN
2008-02-01,2008-02-22,Infinity,NaN,2400.0205,NaN
2008-02-04,2008-02-25,Infinity,NaN,2225.0183,NaN
2008-02-05,2008-02-26,Infinity,NaN,2866.603,NaN
2008-02-06,2008-02-27,Infinity,NaN,1081.8143,NaN
2008-02-07,2008-02-28,Infinity,NaN,160.41692,NaN
2008-02-08,2008-02-29,Infinity,NaN,164.47363,NaN
2008-02-11,2008-03-03,Infinity,NaN,242.10522,NaN
2008-02-12,2008-03-04,Infinity,NaN,256.57898,NaN
2008-02-13,2008-03-05,Infinity,NaN,248.68405,NaN
2008-02-14,2008-03-06,Infinity,NaN,350.00027,NaN
2008-02-15,2008-03-07,Infinity,NaN,363.15848,NaN
2008-02-19,2008-03-10,Infinity,NaN,492.10605,NaN
2008-02-20,2008-03-11,Infinity,NaN,426.31647,NaN
2008-02-21,2008-03-12,Infinity,NaN,194.73671,NaN
2008-02-22,2008-03-13,Infinity,NaN,368.42178,NaN
2008-02-25,2008-03-14,Infinity,NaN,360.52682,NaN
2008-02-26,2008-03-17,Infinity,NaN,536.843,NaN
2008-02-27,2008-03-18,Infinity,NaN,405.2638,NaN
2008-02-28,2008-03-19,Infinity,NaN,167.34695,NaN
2008-02-29,2008-03-20,Infinity,NaN,439.1314,NaN
2008-03-03,2008-03-24,Infinity,NaN,38.636333,NaN
2008-03-04,2008-03-25,Infinity,NaN,27.272886,NaN
2008-03-05,2008-03-26,Infinity,NaN,79.54544,NaN
